gene_id,state,kon,koff,ksyn,bs_pred,bf_pred,pon_pred,bs_true,bf_true,pon_true,bs_log10_abs_error,bf_log10_abs_error,pon_abs_error,condition,n_cells,eta,pon_design,switch_total,true_mean,replicate,observed_mean,observed_zero,success,kon_mle,koff_mle,ksyn_obs_mle,ksyn_latent_mle,bs_mle,bf_mle,pon_mle,nll,mle_bs_log10_abs_error,mle_bf_log10_abs_error
185,2,2.510600794782258,3.096390171866832,4.248932914796501,1.426917692693023,1.4111539070140104,0.4379218273383848,4.040404040404041,0.495,0.55,0.45202587381909964,0.454969183581789,0.11207817266161524,n200_eta1,200,1.0,0.55,2.0,2.0,1,1.94,0.24,,,,,,,,,,,
186,2,1.6622990015329537,2.1854361534548445,18.604640751936827,8.513010422439338,0.9441523882153805,0.4481188832211154,16.161616161616163,0.495,0.55,0.27840162296095,0.28043689708044606,0.10188111677888462,n200_eta1,200,1.0,0.55,2.0,8.0,0,7.695,0.055,True,1.0758272245802871,0.9546631454741297,14.534455606461046,14.534455606461046,15.22469540734451,0.5058150569692162,0.5298361619668529,588.2278206133202,0.025936175373019003,0.009386554230839127
187,2,2.153158582114201,2.6171504341767413,17.251764037384564,7.09853993012801,1.1812945238530999,0.4565458400127416,16.161616161616163,0.495,0.55,0.35731575842336794,0.3777529917683492,0.09345415998725842,n200_eta1,200,1.0,0.55,2.0,8.0,1,7.375,0.05,,,,,,,,,,,
188,2,3.1741100123242765,3.5003662543195313,4.331202074632495,1.2278118467449697,1.6460276940502379,0.4560641259125638,0.8080808080808081,2.475,0.55,0.1816770270319892,0.17713806542370086,0.09393587408743626,n200_eta1,200,1.0,0.55,10.0,2.0,0,1.97,0.145,True,63.7854969922722,24.396708796669387,2.723591281771254,2.723591281771254,0.11163765180256921,17.647054546308983,0.7233375080788823,339.65726137686784,0.8596440994748973,0.8530970248093052
189,2,2.8011192287168627,3.3366372863087683,4.24159114851181,1.3296819978539975,1.522758167264006,0.45637509762069234,0.8080808080808081,2.475,0.55,0.21629299662496923,0.2109442657655242,0.0936249023793077,n200_eta1,200,1.0,0.55,10.0,2.0,1,1.855,0.19,,,,,,,,,,,
190,2,5.871787625900569,5.909388804232923,16.7160602626427,2.8287291319652055,2.945264105253457,0.4984041840577067,3.2323232323232323,2.475,0.55,0.05792342061490947,0.07554904129035724,0.051595815942293344,n200_eta1,200,1.0,0.55,10.0,8.0,0,8.07,0.0,True,3.506415960219276,1.7867398012410123,12.18382289085339,12.18382289085339,6.819024730064723,1.1836139418844696,0.6624433737147228,538.8034177912848,0.324207481749579,0.3203651311609923
191,2,3.2407499358010217,3.9025718425799663,16.78754193750846,4.301661215904822,1.7705011534796578,0.4596953954267696,3.2323232323232323,2.475,0.55,0.12412142013086623,0.1454789892329628,0.09030460457323042,n200_eta1,200,1.0,0.55,10.0,8.0,1,7.52,0.015,,,,,,,,,,,
192,2,0.5505122194711919,0.8366510109377463,4.852059950457433,5.799383359399856,0.33203490033279887,0.396861888639378,27.77777777777778,0.072,0.6,0.6803156811606468,0.6638512385539204,0.203138111360622,n200_eta1,200,1.0,0.6,0.3,2.0,0,1.97,0.345,True,0.16212054348701382,0.10231904038390285,3.213957068345611,3.213957068345611,31.411133805465603,0.06272895378705975,0.6130721471946923,366.90517693286824,0.05338611359273588,0.05986445213155314
193,2,0.45805239259046776,0.669550505758114,4.991812370001305,7.82733492713348,0.2637352041941481,0.3921707234076581,27.77777777777778,0.072,0.6,0.5500835818055911,0.5638356082078322,0.2078292765923419,n200_eta1,200,1.0,0.6,0.3,2.0,1,1.955,0.375,,,,,,,,,,,
194,2,0.48163893812014696,0.6546432762246989,17.023912707864127,27.404894284066124,0.2774853715281935,0.42387263660361774,111.11111111111111,0.072,0.6,0.6079293594648183,0.5859075964975466,0.17612736339638224,n200_eta1,200,1.0,0.6,0.3,8.0,0,8.49,0.2,True,0.19836442285229974,0.10371266841500248,12.921446662706783,12.921446662706783,124.58889410695791,0.06810481233881234,0.6566682101582172,566.4191963454847,0.049721840341685676,0.02415469584961423
195,2,0.4112975853091513,0.5702451124726545,17.573970747497736,30.75872000136173,0.23387406715260028,0.4098133801387967,111.11111111111111,0.072,0.6,0.5577892318601461,0.5116495718211651,0.19018661986120328,n200_eta1,200,1.0,0.6,0.3,8.0,1,8.215,0.19,,,,,,,,,,,
196,2,2.7716868106113783,3.3110261118200257,4.2427598648995195,1.3903459720711129,1.5087227559069358,0.459869701707856,4.166666666666667,0.48,0.6,0.4766658752534783,0.4973682034324791,0.14013029829214396,n200_eta1,200,1.0,0.6,2.0,2.0,0,1.985,0.21,True,0.19838903277671927,0.0355244205305928,2.340654957715021,2.340654957715021,65.88861754125739,0.03012932915730429,0.8481300667904665,355.6356766230416,1.1990216370948992,1.2022517753512307
197,2,2.731906130492693,3.320947263100033,4.325543663373989,1.3267987255918736,1.4988825264972818,0.4523736342026677,4.166666666666667,0.48,0.6,0.49698371258647445,0.4945263593865044,0.1476263657973323,n200_eta1,200,1.0,0.6,2.0,2.0,1,2.11,0.21,,,,,,,,,,,
198,2,2.0751570561968644,2.5829735400720293,18.181803735017084,7.66519363974533,1.1506924627539687,0.4454913861494223,16.666666666666668,0.48,0.6,0.3373256190481893,0.3797180310192962,0.15450861385057768,n200_eta1,200,1.0,0.6,2.0,8.0,0,8.165,0.03,True,1.4229088158538512,1.1914200273463178,14.999495435871438,14.999495435871438,12.589594846143573,0.6484578497863097,0.5442730816189464,589.4688380969222,0.12183699559391205,0.13064051451692124
199,2,2.582759281673262,3.0015697471282676,18.4372498066181,6.143482034625197,1.3895651250392527,0.462946138889063,16.666666666666668,0.48,0.6,0.43343415701131355,0.46163766838507786,0.13705386111093698,n200_eta1,200,1.0,0.6,2.0,8.0,1,8.365,0.04,,,,,,,,,,,
200,2,2.9048908079055793,3.5040987560674526,4.464420596619604,1.3080419445669196,1.5753880871376553,0.45636804944146386,0.8333333333333334,2.4,0.6,0.19580291664282112,0.18282368463946197,0.14363195055853611,n200_eta1,200,1.0,0.6,10.0,2.0,0,1.96,0.15,True,20.15918951585593,299.8703934802151,31.115505171557565,31.115505171557565,0.10376317852002455,18.889329029423386,0.0629916438571975,343.99341430486726,0.9047754871700645,0.8960052898473747
201,2,2.9985212506037366,3.463873003607736,4.4416178879233925,1.2472931128079945,1.5741379955856338,0.45010212899170526,0.8333333333333334,2.4,0.6,0.1751497703493754,0.18316843993099927,0.14989787100829471,n200_eta1,200,1.0,0.6,10.0,2.0,1,1.965,0.155,,,,,,,,,,,
202,2,6.104411129872505,6.2621934054277055,17.333509806498252,2.7679614288939995,3.0911478581197382,0.4936206306628139,3.3333333333333335,2.4,0.6,0.08071871127856867,0.10990853735031332,0.10637936933718606,n200_eta1,200,1.0,0.6,10.0,8.0,0,8.535,0.0,True,8.380607044016976,9.34651192360842,18.054225580540642,18.054225580540642,1.9316538327990946,4.418622327013912,0.47275629273556946,534.2041382605589,0.2369494451342335,0.2650756409768879
203,2,6.078911699931065,6.164802851754058,16.737997757023894,2.7150905161973617,3.0647318364283236,0.4971337948879131,3.3333333333333335,2.4,0.6,0.08909443252314908,0.10618123810384583,0.10286620511208688,n200_eta1,200,1.0,0.6,10.0,8.0,1,7.89,0.0,,,,,,,,,,,
0,2,0.015430355086738269,0.45878967623997396,99.15167652300431,274.7713426510378,0.014928276215382463,0.032538387388590884,229.09507445589924,0.00873,0.03,0.07895568393451266,0.23299541844890648,0.0025383873885908848,n500_eta1,500,1.0,0.03,0.3,2.0,0,2.504,0.926,True,0.0075278214358127675,0.16869610376952673,60.55657941609094,60.55657941609094,358.96845311154055,0.007206252752653251,0.04271736330376937,282.00611702980245,0.195040531601574,0.08330475317442576
1,2,0.013944020347539759,0.45192811062176597,124.34710110452795,275.14796752397257,0.01360908254110755,0.03310855124949887,229.09507445589924,0.00873,0.03,0.07955055713358129,0.19281460443936935,0.003108551249498874,n500_eta1,500,1.0,0.03,0.3,2.0,1,1.912,0.936,,,,,,,,,,,
2,2,0.011580306795805224,0.4806274934979744,307.1391639130588,616.4210594037897,0.011217652757334403,0.030935664339486857,916.380297823597,0.00873,0.03,0.1721982757535798,0.10888774858161863,0.000935664339486858,n500_eta1,500,1.0,0.03,0.3,8.0,0,8.574,0.912,True,0.010106817698558345,0.296665683011573,277.5252446753099,277.5252446753099,935.481454605869,0.009773842077355545,0.03294564432979687,368.3696670734172,0.008959438990948289,0.04905107385059617
3,2,0.013767551994241307,0.3727204498983961,296.814950896274,749.1179781147152,0.013277121535893492,0.035622197653798836,916.380297823597,0.00873,0.03,0.08752552343826418,0.1820896870057789,0.005622197653798837,n500_eta1,500,1.0,0.03,0.3,8.0,1,9.97,0.914,,,,,,,,,,,
4,2,0.041076749244679314,1.0609517936557586,51.976740461024896,49.815713184080415,0.0388745271941898,0.047900082823026456,34.364261168384886,0.058199999999999995,0.03,0.16125934123896127,0.17525786462664894,0.017900082823026457,n500_eta1,500,1.0,0.03,2.0,2.0,0,2.166,0.79,True,0.05784231844808694,1.4394677231090287,57.30642233468428,57.30642233468428,39.81084217082077,0.05560782211092852,0.038630822503490515,582.961715170663,0.06389435386645474,0.019787098451387455
5,2,0.03770289384810898,0.5951115496798322,34.99508680174262,49.68823633513529,0.035444584437611545,0.0569588631185907,34.364261168384886,0.058199999999999995,0.03,0.16014657088917678,0.21537309572400962,0.0269588631185907,n500_eta1,500,1.0,0.03,2.0,2.0,1,1.96,0.802,,,,,,,,,,,
6,2,0.047477900257254804,1.1813497439787628,220.08542569426666,186.29997324333712,0.04564350873504969,0.038636744933234796,137.45704467353954,0.058199999999999995,0.03,0.13204579018021065,0.10554396227577814,0.008636744933234797,n500_eta1,500,1.0,0.03,2.0,8.0,0,7.322,0.714,True,0.06789775045913618,2.1178067595068937,239.26772773324427,239.26772773324427,112.97901787269531,0.06578854288034834,0.03106446921326591,867.6151295561275,0.08516920724996829,0.05322728286855933
7,2,0.045332341069819176,0.8589162952672068,217.46871715067962,241.15466139446426,0.04291141171134361,0.03613997916613237,137.45704467353954,0.058199999999999995,0.03,0.24412865868394995,0.13235018234370174,0.0061399791661323685,n500_eta1,500,1.0,0.03,2.0,8.0,1,6.758,0.756,,,,,,,,,,,
8,2,0.24939157719797392,2.074861045218624,20.03860264014207,10.760631848152656,0.22263193920620272,0.11394204092206435,6.872852233676977,0.291,0.03,0.1947007665212112,0.11630551979592864,0.08394204092206435,n500_eta1,500,1.0,0.03,10.0,2.0,0,1.926,0.548,True,0.28391714646519023,10.045491919678504,70.11820352473003,70.11820352473003,6.980066689155636,0.27611331707468373,0.027486291291897277,860.2526471233099,0.006722565313845969,0.022805635615109277
9,2,0.27657876988315266,1.8589277364986205,12.32201944329416,7.711155941068412,0.24075784603137468,0.12951436535389677,6.872852233676977,0.291,0.03,0.049982479180660275,0.08231253978286729,0.09951436535389677,n500_eta1,500,1.0,0.03,10.0,2.0,1,1.81,0.542,,,,,,,,,,,
10,2,0.28322597734165644,2.78754493806699,100.12413309988835,36.12693385052086,0.25710323603307483,0.09390703915247306,27.49140893470791,0.291,0.03,0.1186341058729221,0.05378544605575325,0.06390703915247306,n500_eta1,500,1.0,0.03,10.0,8.0,0,9.024,0.358,True,0.27414836856156255,3.92096987178655,138.56600369534763,138.56600369534763,35.339726707007685,0.2562329431363355,0.06534937821891132,1449.1875102585295,0.10906618864469093,0.05525802398871047
11,2,0.3018627645637308,3.114318101831057,101.57080575615538,32.614139736219315,0.27518937337229143,0.0886361723102798,27.49140893470791,0.291,0.03,0.0742089296097836,0.024261329679996377,0.0586361723102798,n500_eta1,500,1.0,0.03,10.0,8.0,1,7.812,0.362,,,,,,,,,,,
12,2,0.022507310045254667,0.5791831867298899,88.80511132837276,153.3281928119717,0.02186900808187152,0.03989607514062786,140.35087719298247,0.014249999999999999,0.05,0.03840688561538502,0.18601422073521356,0.010103924859372143,n500_eta1,500,1.0,0.05,0.3,2.0,0,1.798,0.898,True,0.017185343523171907,0.4000564892219551,43.56715342393215,43.56715342393215,108.90250401552838,0.01647751413304018,0.041187968641844236,351.889025280681,0.11017726563508073,0.06307682846950093
13,2,0.02060764864221594,0.42096961655136433,40.994650772508386,111.18856402969044,0.019395431510352643,0.05009510600744161,140.35087719298247,0.014249999999999999,0.05,0.10115500984862279,0.1338845819004069,9.510600744160741e-05,n500_eta1,500,1.0,0.05,0.3,2.0,1,2.334,0.892,,,,,,,,,,,
14,2,0.017351287667739697,0.4799826986180011,256.5686975236387,517.0997134471028,0.016767585591061642,0.039279108164252965,561.4035087719299,0.014249999999999999,0.05,0.035700825541321465,0.07065566755385563,0.010720891835747037,n500_eta1,500,1.0,0.05,0.3,8.0,0,10.066,0.856,True,0.016209976156757934,0.224551499620053,155.4069231282009,155.4069231282009,692.076977402304,0.015118591722620946,0.0673279481464252,545.9290069699791,0.09087927961538601,0.02569647473209824
15,2,0.013903949963583562,0.44979146757961663,244.6029347598902,557.6670059606743,0.013504524243932557,0.029740369484734942,561.4035087719299,0.014249999999999999,0.05,0.002900172172518014,0.023335575478541412,0.02025963051526506,n500_eta1,500,1.0,0.05,0.3,8.0,1,6.86,0.888,,,,,,,,,,,
16,2,0.06713022499778583,0.7504612725686491,28.10295420334028,40.47825130248009,0.061689396490336085,0.08673333846471729,21.05263157894737,0.095,0.05,0.2839153519425865,0.18751308374318068,0.03673333846471728,n500_eta1,500,1.0,0.05,2.0,2.0,0,2.686,0.698,True,0.0960044608221867,1.3799068819844345,41.23151649888318,41.23151649888318,29.879926708959104,0.08975960299743971,0.06504757978187416,770.2001457348554,0.15207313750940335,0.02464268223686108
17,2,0.07879629602318611,0.7381177547621712,24.16866626507217,32.7436457247388,0.07119591718161206,0.0964560420370217,21.05263157894737,0.095,0.05,0.1918206423669121,0.1252685160949288,0.046456042037021694,n500_eta1,500,1.0,0.05,2.0,2.0,1,2.08,0.686,,,,,,,,,,,
18,2,0.06107963628626336,1.2066917610400252,170.82046947643911,140.1358720858772,0.05813689599670464,0.04198775126780015,84.21052631578948,0.095,0.05,0.2211829388418674,0.21327176477376183,0.008012248732199856,n500_eta1,500,1.0,0.05,2.0,8.0,0,7.544,0.638,True,0.09566092159066972,2.0591384022054,172.9239338921339,172.9239338921339,83.97878146846618,0.09141411687966068,0.04439435289136144,1010.268169386967,0.0011968129653628795,0.016710337240742657
19,2,0.07274721272596432,1.398817271213767,126.48557899624035,103.89788346288746,0.06785572380013663,0.0738749929010074,84.21052631578948,0.095,0.05,0.09124031879198999,0.14613711792139616,0.02387499290100739,n500_eta1,500,1.0,0.05,2.0,8.0,1,7.808,0.646,,,,,,,,,,,
20,2,0.36409954100029035,1.394510370713211,10.26335592978307,7.35982761070035,0.2981948554021756,0.20669249880731289,4.2105263157894735,0.47500000000000003,0.05,0.24253125593447342,0.20219346309581832,0.1566924988073129,n500_eta1,500,1.0,0.05,10.0,2.0,0,1.872,0.47,True,0.4431239040934508,15.555863707964052,67.60078407914435,67.60078407914435,4.345678603788174,0.43085070286720334,0.02769699651242271,898.7184031431932,0.01372121773031965,0.0423668038574932
21,2,0.29930628056176906,0.9232092690799715,8.79342546606735,8.870398300668038,0.22057924956108532,0.2259099927311146,4.2105263157894735,0.47500000000000003,0.05,0.32360673502131754,0.3331289547617905,0.17590999273111457,n500_eta1,500,1.0,0.05,10.0,2.0,1,1.972,0.46,,,,,,,,,,,
22,2,0.4692689254593111,3.7131211266056763,68.91852601738874,18.73079284592443,0.4087955169899433,0.11838758322845462,16.842105263157894,0.47500000000000003,0.05,0.046159783420996664,0.06518748511368334,0.06838758322845462,n500_eta1,500,1.0,0.05,10.0,8.0,0,7.532,0.224,True,0.5676219967181442,112.45742416831949,1500.0,1500.0,13.338381268229035,0.5647713477505885,0.005022090377112611,1508.4647936536112,0.1012932501052974,0.0751790461429364
23,2,0.4813479650610427,2.773176848760658,58.177057240875854,20.978487999016497,0.4054021174290577,0.14618689666698798,16.842105263157894,0.47500000000000003,0.05,0.09537780633092975,0.06880759692709215,0.09618689666698797,n500_eta1,500,1.0,0.05,10.0,8.0,1,7.79,0.252,,,,,,,,,,,
24,2,0.032060710098453994,0.4064320107961291,32.047802401824754,66.59072241509767,0.02971656826202834,0.07311571793722346,96.09609609609609,0.0208125,0.075,0.15929201841497848,0.15467440380349712,0.001884282062776535,n500_eta1,500,1.0,0.075,0.3,2.0,0,2.066,0.842,True,0.0267282587591261,0.311574851800064,25.888353931024238,25.888353931024238,83.08871457840462,0.02461654357236961,0.0790068371376966,486.3840993821532,0.06316370453319603,0.07290282240664636
25,2,0.030058951414606187,0.30595212369585106,25.972725545383497,79.70508432754,0.02713799381331065,0.08567300067099964,96.09609609609609,0.0208125,0.075,0.08121971921462627,0.1152534882724109,0.010673000670999647,n500_eta1,500,1.0,0.075,0.3,2.0,1,2.446,0.832,,,,,,,,,,,
26,2,0.027352502942160736,0.5413890717301917,166.1367125291369,311.5965662577793,0.026085272282736733,0.0540015390376033,384.38438438438436,0.0208125,0.075,0.09117307296745103,0.09807112347512208,0.0209984609623967,n500_eta1,500,1.0,0.075,0.3,8.0,0,7.802,0.822,True,0.02419114918599215,0.29787323485629735,109.49133583127892,109.49133583127892,367.5769522699839,0.02237408487234831,0.07511277367079394,618.364370277549,0.019417463611823647,0.03142103032115032
27,2,0.025752505959006324,0.6515249463172388,172.42286098936327,281.8343103384058,0.024790799654638023,0.044857310842837284,384.38438438438436,0.0208125,0.075,0.13477187340228303,0.07596628479179585,0.030142689157162714,n500_eta1,500,1.0,0.075,0.3,8.0,1,9.21,0.82,,,,,,,,,,,
28,2,0.11480078763791263,0.8299219094093712,14.53434322045306,19.754851145153076,0.09827935536402323,0.14391392789044993,14.414414414414415,0.13875,0.075,0.13687675770667992,0.14977069261066034,0.06891392789044994,n500_eta1,500,1.0,0.075,2.0,2.0,0,1.764,0.632,True,0.16769803950189274,1.7762026096330423,20.479736426193668,20.479736426193668,11.530067749661011,0.15323092542109168,0.08626883250258746,774.9645517808111,0.09696514469100516,0.04311343266850264
29,2,0.12673930199338912,1.4402326200078226,26.94091885591825,19.27125228931843,0.11585456116850552,0.08588291598332577,14.414414414414415,0.13875,0.075,0.1261129331354154,0.07831985525422781,0.010882915983325775,n500_eta1,500,1.0,0.075,2.0,2.0,1,1.858,0.652,,,,,,,,,,,
30,2,0.15534581711488993,2.0257617756240682,112.8401476151813,55.70257518578121,0.14480695646047873,0.06784129016243118,57.65765765765766,0.13875,0.075,0.014981721690967006,0.018556433877401312,0.007158709837568819,n500_eta1,500,1.0,0.075,2.0,8.0,0,8.728,0.492,True,0.1631250697623975,2.1601042327045312,125.42579829047025,125.42579829047025,58.06469724538823,0.1516712763909333,0.07021479523746649,1267.457849917181,0.0030551707323872614,0.038670349795849504
31,2,0.13524605407232845,1.8162949626287266,111.22857229450565,61.239267070104276,0.1267861330439384,0.06614946553480784,57.65765765765766,0.13875,0.075,0.02617298909362256,0.039161235660881775,0.008850534465192156,n500_eta1,500,1.0,0.075,2.0,8.0,1,7.43,0.528,,,,,,,,,,,
32,2,0.5935133671524289,1.3497763930529114,6.628355497016553,4.397091521674223,0.41224440551729324,0.3054168139545564,2.882882882882883,0.69375,0.075,0.18333850564625592,0.22604822549387235,0.23041681395455638,n500_eta1,500,1.0,0.075,10.0,2.0,0,2.05,0.342,True,0.8098454889684094,6.676658749341346,18.955757700169254,18.955757700169254,2.839108364200768,0.7222412219933927,0.10817405069034597,964.1131725651275,0.006645030369040498,0.017479276070516424
33,2,0.49760169081096617,1.593443553792446,7.485976620710742,5.171558519787172,0.3825782857421052,0.2400952859808286,2.882882882882883,0.69375,0.075,0.25379444385920014,0.2584826792894311,0.16509528598082862,n500_eta1,500,1.0,0.075,10.0,2.0,1,2.054,0.38,,,,,,,,,,,
34,2,0.5733470439900167,3.0825206811402452,55.803770650596725,17.447692801873508,0.4885060446134993,0.1594240849304238,11.531531531531533,0.69375,0.075,0.17985101523845162,0.15233305422528245,0.08442408493042379,n500_eta1,500,1.0,0.075,10.0,8.0,0,8.252,0.154,True,0.7009057187502731,8.623279913122847,109.78905135360317,109.78905135360317,12.731704462767928,0.6482181333704284,0.0751707169314978,1575.8436618679025,0.042999558057378165,0.029481820232809132
35,2,0.6172864682343173,2.53506887478129,45.828646369194786,18.077870319459702,0.49641095059654883,0.19994696201822715,11.531531531531533,0.69375,0.075,0.1952602758210214,0.14536164286246284,0.12494696201822715,n500_eta1,500,1.0,0.075,10.0,8.0,1,8.08,0.166,,,,,,,,,,,
36,2,0.031983631758377484,0.30554909128617613,20.826908662623374,77.70327856371796,0.028952954639938615,0.09475712893814954,74.07407407407408,0.027000000000000003,0.1,0.020773112033270213,0.030329125781665224,0.005242871061850465,n500_eta1,500,1.0,0.1,0.3,2.0,0,2.242,0.806,True,0.03121660643001753,0.2528107234338245,20.360821302218742,20.360821302218742,80.53780720084198,0.02778568125294474,0.10990705170865862,556.8848368211379,0.03633356941158247,0.012457285181508326
37,2,0.032200488642387205,0.30184452900675823,20.98518070839172,65.64613270220951,0.029096501413044495,0.09639565609749061,74.07407407407408,0.027000000000000003,0.1,0.052457085170301836,0.03247700804501132,0.0036043439025093965,n500_eta1,500,1.0,0.1,0.3,2.0,1,2.076,0.81,,,,,,,,,,,
38,2,0.03447861878687495,0.46571884166832034,99.8145823492466,214.32369365105785,0.03168208481342045,0.06957408318930042,296.2962962962963,0.027000000000000003,0.1,0.14065603754425576,0.06944998808843503,0.030425916810699588,n500_eta1,500,1.0,0.1,0.3,8.0,0,6.804,0.818,True,0.023664755190611796,0.2414984458629981,76.06690153948583,76.06690153948583,314.97884496796524,0.021552770435538767,0.08924600056335617,621.2017376741039,0.026555163267112953,0.09786066100637773
39,2,0.03808706263371687,0.6080556881304482,97.56290200584051,198.66216554724934,0.03584201022331827,0.05894527577485462,296.2962962962963,0.027000000000000003,0.1,0.1736110575781729,0.12302859521312733,0.04105472422514538,n500_eta1,500,1.0,0.1,0.3,8.0,1,8.234,0.764,,,,,,,,,,,
40,2,0.1944591329518621,1.2437440309645347,14.13598521719317,11.365713464688909,0.16837355404109958,0.13414427244833976,11.11111111111111,0.18000000000000002,0.1,0.009839212505323923,0.02899862599167286,0.03414427244833976,n500_eta1,500,1.0,0.1,2.0,2.0,0,1.92,0.574,True,0.22440731060033553,2.284664432721449,21.483288039026274,21.483288039026274,9.40325753372708,0.20433668440763642,0.08943837943160625,845.6468709618975,0.07247915995624463,0.055073837082776765
41,2,0.1295291261265551,0.8887512098128437,14.059658852553415,17.86948652622359,0.11305252933591696,0.13263256604305385,11.11111111111111,0.18000000000000002,0.1,0.2063545828161742,0.20199222179792622,0.03263256604305384,n500_eta1,500,1.0,0.1,2.0,2.0,1,2.04,0.576,,,,,,,,,,,
42,2,0.1852605825609585,1.565089628879282,84.81324549646781,56.4632812354127,0.16565223034292723,0.09663168553570975,44.44444444444444,0.18000000000000002,0.1,0.1039486306935487,0.0360752175016556,0.0033683144642902563,n500_eta1,500,1.0,0.1,2.0,8.0,0,7.28,0.462,True,0.19150308310849007,1.9022917568325082,80.98282442024146,80.98282442024146,42.57119031787498,0.1739877897566874,0.09146220033376645,1274.2307168413734,0.018701688388559082,0.014753733989455573
43,2,0.19808519231835423,1.5461393302904602,78.61748375557356,50.84760617324465,0.17162095131850935,0.1168096895441843,44.44444444444444,0.18000000000000002,0.1,0.05845302993802987,0.02070220010697431,0.016809689544184298,n500_eta1,500,1.0,0.1,2.0,8.0,1,8.776,0.452,,,,,,,,,,,
44,2,0.5889116324394723,1.245882462629116,6.171591524316365,4.666992810756022,0.3998893809755774,0.3179206198295285,2.2222222222222223,0.9,0.1,0.3222496456544157,0.35230263780128246,0.2179206198295285,n500_eta1,500,1.0,0.1,10.0,2.0,0,1.894,0.338,True,1.0115531915569913,299.99999999999994,563.6465122023963,563.6465122023963,1.8788217073413211,1.0081538540614703,0.003360512846871568,932.8072181198232,0.07290191697654289,0.049284305280419945
45,2,2.089583788054343,2.989495821764423,4.760159524547657,1.592295091999217,1.229908267541023,0.4114099302587825,2.2222222222222223,0.9,0.1,0.14476392976342595,0.13563021144202722,0.3114099302587825,n500_eta1,500,1.0,0.1,10.0,2.0,1,2.198,0.232,,,,,,,,,,,
46,2,0.6452568293020542,2.7267027292607047,41.061452995227015,13.993986953862183,0.5102824074189617,0.19775212737328232,8.88888888888889,0.9,0.1,0.19709398714510482,0.24643191365769312,0.09775212737328232,n500_eta1,500,1.0,0.1,10.0,8.0,0,7.562,0.144,True,0.8446422321985788,11.02294074755357,106.22376923595424,106.22376923595424,9.636608929384796,0.7845271690361304,0.07117222046306003,1541.7985475158405,0.03507675735153814,0.05963452116180563
47,2,0.7533444928138233,1.8138098056632626,29.217199767341434,16.981915236729478,0.5322717177221229,0.29345508887437355,8.88888888888889,0.9,0.1,0.2811391912668049,0.22810911890725466,0.19345508887437354,n500_eta1,500,1.0,0.1,10.0,8.0,1,7.95,0.104,,,,,,,,,,,
48,2,0.03467895525385376,0.25160966121993744,17.315712103190368,68.81974252989566,0.030458469167294264,0.10874124370512069,60.95238095238095,0.0328125,0.125,0.05272236858086146,0.03233124870022708,0.016258756294879315,n500_eta1,500,1.0,0.125,0.3,2.0,0,1.546,0.826,True,0.024730318242177883,0.19081008084424933,13.324578112230004,13.324578112230004,69.83162552667396,0.02189285184167186,0.11473634802105724,488.7895393500407,0.059061476665203755,0.17573698273488403
49,2,0.03640859632676008,0.3071383898298211,16.636156118639537,54.73791233724361,0.03255006768322602,0.1059785059798657,60.95238095238095,0.0328125,0.125,0.04670244518848561,0.003487424791412239,0.019021494020134297,n500_eta1,500,1.0,0.125,0.3,2.0,1,1.91,0.8,,,,,,,,,,,
50,2,0.043389163015805345,0.39966780544379416,83.84604184493111,184.3019754590607,0.039140004101190964,0.09675216347626661,243.8095238095238,0.0328125,0.125,0.12152067596927625,0.07658154607845286,0.02824783652373339,n500_eta1,500,1.0,0.125,0.3,8.0,0,9.086,0.73,True,0.03764696517695515,0.22761336584390138,62.014006125222416,62.014006125222416,272.4532713415081,0.03230393487317619,0.14192459547973305,861.9306247775345,0.04824136059552233,0.006783894715373829
51,2,0.0415290091157482,0.3974012497196935,76.10610254162299,185.88809571308252,0.03759977761844447,0.09050078520313751,243.8095238095238,0.0328125,0.125,0.11779908782912112,0.059145955577414866,0.03449921479686249,n500_eta1,500,1.0,0.125,0.3,8.0,1,7.786,0.754,,,,,,,,,,,
52,2,0.20757070877452216,0.7944016304618521,8.758690790138635,12.691067399379506,0.1652678558380936,0.2080406805585351,9.142857142857142,0.21875,0.125,0.1424162165857168,0.12175966904031443,0.08304068055853511,n500_eta1,500,1.0,0.125,2.0,2.0,0,1.99,0.524,True,0.26141591614905557,1.620323131268651,14.365771973013436,14.365771973013436,8.865992033185124,0.22509936029619698,0.13892251240032152,889.1505071074284,0.013354597255050643,0.012426199098143928
53,2,0.15877597176101416,0.8001893722722196,12.463315990845667,15.139232668519265,0.13578532625293505,0.16557008316195382,9.142857142857142,0.21875,0.125,0.2190219295515532,0.20709522158568255,0.04057008316195382,n500_eta1,500,1.0,0.125,2.0,2.0,1,1.67,0.608,,,,,,,,,,,
54,2,0.21828756190133725,1.2681834495423585,60.02120104324445,47.080818610793415,0.18623213713085898,0.14684952496270426,36.57142857142857,0.21875,0.125,0.10970208017073783,0.0698934345963705,0.02184952496270426,n500_eta1,500,1.0,0.125,2.0,8.0,0,7.476,0.408,True,0.23850539910401553,1.800705952353349,63.6176109304272,63.6176109304272,35.32926119741267,0.21060989657990895,0.11695962703108863,1358.1942087321152,0.01500736969806412,0.01646928682465446
